2,16,9,10,0,0,1,0,0,7,3,4,-1.4596e-17,-3.1832e-12,0.00058691,0.0078125
2,16,10,8,0,0,0,0,0,7,4,3,0.046219,5040,0.0011738,0.0078125
2,16,10,9,0,0,0,1,0,7,4,3,-1.4596e-17,-3.1832e-12,0.00058691,0.0078125
2,16,11,8,0,0,1,0,0,7,4,3,0.02067,5040,0.00052495,0.0078125
2,16,12,6,0,0,0,0,0,7,5,2,0.035801,5040,0.00090924,0.0078125
2,16,12,7,0,0,0,1,0,7,5,2,-0.02067,-5040,0.00052495,0.0078125
2,16,13,6,0,0,1,0,0,7,5,2,0.029232,10080,0.0003712,0.0078125
2,16,14,4,0,0,0,0,0,7,6,1,0.02067,5040,0.00052495,0.0078125
2,16,14,5,0,0,0,1,0,7,6,1,-0.029232,-10080,0.0003712,0.0078125
2,16,15,4,0,0,1,0,0,7,6,1,0.023437,15120,0.00019841,0.0078125
2,16,16,2,0,0,0,0,0,7,7,0,0.0078125,5040,0.00019841,0.0078125
2,16,16,3,0,0,0,1,0,7,7,0,-0.023437,-15120,0.00019841,0.0078125
2,16,17,2,0,0,1,0,0,7,7,0,0.011049,20160,7.0149e-05,0.0078125
2,16,18,1,0,0,0,0,0,7,8,-1,0.011049,40320,7.0149e-05,0.0039063
2,17,2,16,0,1,0,0,0,7,0,7,0.011049,20160,7.0149e-05,0.0078125
2,17,4,14,0,1,0,0,0,7,1,6,0.029232,20160,0.0001856,0.0078125
2,17,6,12,0,1,0,0,0,7,2,5,0.050631,20160,0.00032147,0.0078125
2,17,8,10,0,1,0,0,0,7,3,4,0.065364,20160,0.00041501,0.0078125
2,17,10,8,0,1,0,0,0,7,4,3,0.065364,20160,0.00041501,0.0078125
2,17,12,6,0,1,0,0,0,7,5,2,0.050631,20160,0.00032147,0.0078125
2,17,14,4,0,1,0,0,0,7,6,1,0.029232,20160,0.0001856,0.0078125
2,17,16,2,0,1,0,0,0,7,7,0,0.011049,20160,7.0149e-05,0.0078125
2,18,2,18,0,0,0,0,0,8,0,8,0.0039062,40320,2.4802e-05,0.0039063
2,18,3,18,0,0,1,0,0,8,0,8,-0.013672,-1.4112e+05,2.4802e-05,0.0039063
2,18,4,16,0,0,0,0,0,8,1,7,0.011049,40320,7.0149e-05,0.0039063
2,18,4,17,0,0,0,1,0,8,1,7,0.013672,1.4112e+05,2.4802e-05,0.0039063
2,18,5,16,0,0,1,0,0,8,1,7,-0.019531,-1.008e+05,4.9603e-05,0.0039063
2,18,6,14,0,0,0,0,0,8,2,6,0.02067,40320,0.00013124,0.0039063
2,18,6,15,0,0,0,1,0,8,2,6,0.019531,1.008e+05,4.9603e-05,0.0039063
