2,16,18,1,0,7,8,-1,0,0,0,0,0.0039063,4.9209e-09,40320,7.7505e-07,7.7505e-07
2,17,2,16,0,7,0,7,0,1,0,0,0.0078125,4.9209e-09,20160,7.7505e-07,1.9376e-07
2,17,4,14,0,7,1,6,0,1,0,0,0.0078125,3.4447e-08,20160,5.4253e-06,1.3563e-06
2,17,6,12,0,7,2,5,0,1,0,0,0.0078125,1.0334e-07,20160,1.6276e-05,4.069e-06
2,17,8,10,0,7,3,4,0,1,0,0,0.0078125,1.7223e-07,20160,2.7127e-05,6.7817e-06
2,17,10,8,0,7,4,3,0,1,0,0,0.0078125,1.7223e-07,20160,2.7127e-05,6.7817e-06
2,17,12,6,0,7,5,2,0,1,0,0,0.0078125,1.0334e-07,20160,1.6276e-05,4.069e-06
2,17,14,4,0,7,6,1,0,1,0,0,0.0078125,3.4447e-08,20160,5.4253e-06,1.3563e-06
2,17,16,2,0,7,7,0,0,1,0,0,0.0078125,4.9209e-09,20160,7.7505e-07,1.9376e-07
2,18,2,18,0,8,0,8,0,0,0,0,0.0039063,6.1512e-10,40320,9.6881e-08,9.6881e-08
2,18,3,18,0,8,0,8,0,0,1,0,0.0039063,6.1512e-10,-1.4112e+05,-3.3908e-07,9.6881e-08
2,18,4,16,0,8,1,7,0,0,0,0,0.0039063,4.9209e-09,40320,7.7505e-07,7.7505e-07
2,18,4,17,0,8,1,7,0,0,0,1,0.0039063,6.1512e-10,1.4112e+05,3.3908e-07,9.6881e-08
2,18,5,16,0,8,1,7,0,0,1,0,0.0039063,2.4605e-09,-1.008e+05,-9.6881e-07,3.8752e-07
2,18,6,14,0,8,2,6,0,0,0,0,0.0039063,1.7223e-08,40320,2.7127e-06,2.7127e-06
2,18,6,15,0,8,2,6,0,0,0,1,0.0039063,2.4605e-09,1.008e+05,9.6881e-07,3.8752e-07
2,18,7,14,0,8,2,6,0,0,1,0,0.0039063,5.7411e-09,-60480,-1.3563e-06,9.0422e-07
2,18,8,12,0,8,3,5,0,0,0,0,0.0039063,3.4447e-08,40320,5.4253e-06,5.4253e-06
2,18,8,13,0,8,3,5,0,0,0,1,0.0039063,5.7411e-09,60480,1.3563e-06,9.0422e-07
2,18,9,12,0,8,3,5,0,0,1,0,0.0039063,8.6117e-09,-20160,-6.7817e-07,1.3563e-06
2,18,10,10,0,8,4,4,0,0,0,0,0.0039063,4.3058e-08,40320,6.7817e-06,6.7817e-06
2,18,10,11,0,8,4,4,0,0,0,1,0.0039063,8.6117e-09,20160,6.7817e-07,1.3563e-06
2,18,11,10,0,8,4,4,0,0,1,0,0.0039063,8.6117e-09,20160,6.7817e-07,1.3563e-06
2,18,12,8,0,8,5,3,0,0,0,0,0.0039063,3.4447e-08,40320,5.4253e-06,5.4253e-06
2,18,12,9,0,8,5,3,0,0,0,1,0.0039063,8.6117e-09,-20160,-6.7817e-07,1.3563e-06
2,18,13,8,0,8,5,3,0,0,1,0,0.0039063,5.7411e-09,60480,1.3563e-06,9.0422e-07
2,18,14,6,0,8,6,2,0,0,0,0,0.0039063,1.7223e-08,40320,2.7127e-06,2.7127e-06
2,18,14,7,0,8,6,2,0,0,0,1,0.0039063,5.7411e-09,-60480,-1.3563e-06,9.0422e-07
2,18,15,6,0,8,6,2,0,0,1,0,0.0039063,2.4605e-09,1.008e+05,9.6881e-07,3.8752e-07
2,18,16,4,0,8,7,1,0,0,0,0,0.0039063,4.9209e-09,40320,7.7505e-07,7.7505e-07
